,id,transcription,emotion,text,label
3283,Ses04F_impro02_F009,And now- and now it's really shitty timing but now I have to go.,sad,And now- and now it's really shitty timing but now I have to go.,3
3284,Ses04F_impro02_F011,What's that supposed to mean?,sad,What's that supposed to mean?,3
3285,Ses04F_impro02_F012,Well I'll come back.  What is that supposed to mean?  You're not willing to wait for me to come back?,ang,Well I'll come back.  What is that supposed to mean?  You're not willing to wait for me to come back?,2
3286,Ses04F_impro02_F017,Thanks that helps.,ang,Thanks that helps.,2
3287,Ses04F_impro02_F018,I feel much better now.,ang,I feel much better now.,2
3288,Ses04F_impro02_F022,That's how you want to leave it?,ang,That's how you want to leave it?,2
3289,Ses04F_impro02_F023,I want you to be okay with it as much as you can be.  I mean it's not a great situation but we don't have an option here.,sad,I want you to be okay with it as much as you can be.  I mean it's not a great situation but we don't have an option here.,3
3290,Ses04F_impro02_F024,Fine.,sad,Fine.,3
3291,Ses04F_impro02_M000,So you're leaving tomorrow.,sad,So you're leaving tomorrow.,3
3292,Ses04F_impro02_M001,This is really-this is unfair.,sad,This is really-this is unfair.,3
3293,Ses04F_impro02_M004,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back.",sad,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back.",3
3294,Ses04F_impro02_M012,I mean we can't-we're not a complete family without you here.,sad,I mean we can't-we're not a complete family without you here.,3
3295,Ses04F_impro02_M018,That's all I'm saying... No you don't.,ang,That's all I'm saying... No you don't.,2
3296,Ses04F_impro02_M020,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not.",ang,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not.",2
3297,Ses04F_impro02_M021,Yeah.  Of course I do because I didn't enlist in this stupid thing.  Why don't you just get out now and then-,ang,Yeah.  Of course I do because I didn't enlist in this stupid thing.  Why don't you just get out now and then-,2
3298,Ses04F_impro02_M024,"I don't know how else to leave it.  What, do you want me to lie to you?",sad,"I don't know how else to leave it.  What, do you want me to lie to you?",3
3299,Ses04F_impro02_M025,You want me tell you that I'm okay with it?,sad,You want me tell you that I'm okay with it?,3
3300,Ses04F_impro02_M026,Well I can't be okay with it the same way you can't not go.  It just doesn't work that way.,sad,Well I can't be okay with it the same way you can't not go.  It just doesn't work that way.,3
3301,Ses04F_impro03_F000,I have something to tell you.,hap,I have something to tell you.,1
3302,Ses04F_impro03_F001,It's really exciting.  Don't you want to guess?,hap,It's really exciting.  Don't you want to guess?,1
3303,Ses04F_impro03_F002,Look.,hap,Look.,1
3304,Ses04F_impro03_F003,Yes.  He finally proposed.  I'm getting married.,hap,Yes.  He finally proposed.  I'm getting married.,1
3305,Ses04F_impro03_F004,I know. I'm so-,hap,I know. I'm so-,1
3306,Ses04F_impro03_F005,Thank you. [LAUGHTER],hap,Thank you. [LAUGHTER],1
3307,Ses04F_impro03_F006,You think. [LAUGHTER],hap,You think. [LAUGHTER],1
3308,Ses04F_impro03_F007,"Well actually we were just talking about today and I don't really want to do like the traditional church thing, you know.  So we are going to get married in the meadow.",hap,"Well actually we were just talking about today and I don't really want to do like the traditional church thing, you know.  So we are going to get married in the meadow.",1
3309,Ses04F_impro03_F009,We're going to get married in the middle of a meadow. [LAUGHTER],hap,We're going to get married in the middle of a meadow. [LAUGHTER],1
3310,Ses04F_impro03_F010,"Everybody's going to come up. We're going to stay in all the pretty cabins up there and, um, everybody's going to have, you know, really flowery sort of naturey stuff.",hap,"Everybody's going to come up. We're going to stay in all the pretty cabins up there and, um, everybody's going to have, you know, really flowery sort of naturey stuff.",1
3311,Ses04F_impro03_F011,So pretty.,hap,So pretty.,1
3312,Ses04F_impro03_F012,Very Midsummer Night's wedding.,hap,Very Midsummer Night's wedding.,1
3313,Ses04F_impro03_F013,Thanks. Thanks a lot.  You're really helping the Excitement here. I hope no one dies.,hap,Thanks. Thanks a lot.  You're really helping the Excitement here. I hope no one dies.,1
3314,Ses04F_impro03_F014,"Okey Well- well-, you know what?  I was hoping that you would help",hap,"Okey Well- well-, you know what?  I was hoping that you would help",1
3315,Ses04F_impro03_F015,plan everything.  So then you can make sure that no one gets attacked by bears.,hap,plan everything.  So then you can make sure that no one gets attacked by bears.,1
3316,Ses04F_impro03_F016,Yeah?,hap,Yeah?,1
3317,Ses04F_impro03_F017,Really?,hap,Really?,1
3318,Ses04F_impro03_F018,"Okay.  It's going to be in, like, six months.  So we don't have a really long time.",hap,"Okay.  It's going to be in, like, six months.  So we don't have a really long time.",1
3319,Ses04F_impro03_F034,"Throw in a little- little, uh, trim in yellow.  Maybe some yellow flowers.",hap,"Throw in a little- little, uh, trim in yellow.  Maybe some yellow flowers.",1
3320,Ses04F_impro03_F036,Yes.,hap,Yes.,1
3321,Ses04F_impro03_F038,because you're going to take care of everything.  You're going to think of all the details that I forget.,hap,because you're going to take care of everything.  You're going to think of all the details that I forget.,1
3322,Ses04F_impro03_F040,Ha ha ha.,hap,Ha ha ha.,1
3323,Ses04F_impro03_F041,Ha ha.,hap,Ha ha.,1
3324,Ses04F_impro03_F042,Just couldn't be any cooler.,hap,Just couldn't be any cooler.,1
3325,Ses04F_impro03_F043,I know.  I've been waiting forever.  I can't believe it's finally happening.,hap,I know.  I've been waiting forever.  I can't believe it's finally happening.,1
3326,Ses04F_impro03_F044,You don't look like you're going to faint.,hap,You don't look like you're going to faint.,1
3327,Ses04F_impro03_F045,So- So when are you getting married Mr. Excited?,hap,So- So when are you getting married Mr. Excited?,1
3328,Ses04F_impro03_F047,You haven't ruined it yet.,hap,You haven't ruined it yet.,1
3329,Ses04F_impro03_F048,You really like,hap,You really like,1
3330,Ses04F_impro03_F050,You could make her that excited.  You really like her.  You guys have been together for a really long time now.,hap,You could make her that excited.  You really like her.  You guys have been together for a really long time now.,1
3331,Ses04F_impro03_F051,[LAUGHTER] That's more than I needed to know.,hap,[LAUGHTER] That's more than I needed to know.,1
3332,Ses04F_impro03_F052,[laughter],hap,[laughter],1
3333,Ses04F_impro03_M000,What?  You seem so excited.,neu,What?  You seem so excited.,0
3334,Ses04F_impro03_M001,"Uh, you got a new car, a new house. Uh, a dog.",neu,"Uh, you got a new car, a new house. Uh, a dog.",0
3335,Ses04F_impro03_M003,Holy shit that's amazing.,hap,Holy shit that's amazing.,1
3336,Ses04F_impro03_M004,Congratulations.,hap,Congratulations.,1
3337,Ses04F_impro03_M005,"I'm invited, right.",hap,"I'm invited, right.",1
3338,Ses04F_impro03_M014,Yeah.  I'll help plan.,hap,Yeah.  I'll help plan.,1
3339,Ses04F_impro03_M018,Why not browns?,neu,Why not browns?,0
3340,Ses04F_impro03_M019,"It's a light brown, tanish.",neu,"It's a light brown, tanish.",0
3341,Ses04F_impro03_M020,I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-,neu,I just think browns are really what you want to go with.  I mean I think there's more contrast between brown and green than there is-,0
3342,Ses04F_impro03_M021,I know but you just asked me to-,neu,I know but you just asked me to-,0
3343,Ses04F_impro03_M027,Okay.  Fine.  So green and what?,neu,Okay.  Fine.  So green and what?,0
3344,Ses04F_impro03_M028,Blue?,neu,Blue?,0
3345,Ses04F_impro03_M029,"Okay, fine. Greens and blues.",neu,"Okay, fine. Greens and blues.",0
3346,Ses04F_impro03_M030,Greens and blues and maybe a little light yellow?,neu,Greens and blues and maybe a little light yellow?,0
3347,Ses04F_impro03_M031,Yeah?,neu,Yeah?,0
3348,Ses04F_impro03_M032,"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",neu,"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",0
3349,Ses04F_impro03_M033,"I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet.",neu,"I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet.",0
3350,Ses04F_impro03_M034,"Fried chicken, mashed potatoes.",neu,"Fried chicken, mashed potatoes.",0
3351,Ses04F_impro03_M035,Well I can't be in charge of this.  I mean I got things I got to do.,neu,Well I can't be in charge of this.  I mean I got things I got to do.,0
3352,Ses04F_impro03_M036,Well this is really exciting.  I mean- I just- I couldn't be happier right now.,hap,Well this is really exciting.  I mean- I just- I couldn't be happier right now.,1
3353,Ses04F_impro03_M037,I'm thrilled.  God.,hap,I'm thrilled.  God.,1
3354,Ses04F_impro03_M038,Just ecstatic.  I can't believe you're my best friend,hap,Just ecstatic.  I can't believe you're my best friend,1
3355,Ses04F_impro03_M039,"You're my best friend, we're growing up and now you're getting married. that's amazing",hap,"You're my best friend, we're growing up and now you're getting married. that's amazing",1
3356,Ses04F_impro03_M040,Wow.  I just- I- I- I feel like I'm going to faint.,hap,Wow.  I just- I- I- I feel like I'm going to faint.,1
3357,Ses04F_impro03_M041,I'm so- all the blood,hap,I'm so- all the blood,1
3358,Ses04F_impro03_M042,"has just rushed to my head, and I, and I mean honestly.",hap,"has just rushed to my head, and I, and I mean honestly.",1
3359,Ses04F_impro03_M043,I'm getting a little weak in the knees.,hap,I'm getting a little weak in the knees.,1
3360,Ses04F_impro03_M047,"I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay.",neu,"I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay.",0
3361,Ses04F_impro04_F000,That's helpful.,neu,That's helpful.,0
3362,Ses04F_impro04_F005,I'm really good at what I do.  I just don't know how to make someone else see that.,ang,I'm really good at what I do.  I just don't know how to make someone else see that.,2
3363,Ses04F_impro04_F006,What?  Who says that?  Bananas don't grow overnight.,ang,What?  Who says that?  Bananas don't grow overnight.,2
